loss,hyperparameters,iteration,runtime
-0.5,"{'alpha': 7.134020532419899, 'fit_intercept': True, 'l1_ratio': 0.5163326327965693, 'loss': 'log', 'penalty': 'l1', 'random_state': 0}",55,1.052574910223484
-0.7762713187935175,"{'alpha': 70.77235458000872, 'fit_intercept': False, 'l1_ratio': 0.9935378400095025, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",56,0.631185429636389
-0.7767899240484928,"{'alpha': 20.877578563703608, 'fit_intercept': True, 'l1_ratio': 0.6911270391423817, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",57,0.6391151896677911
-0.5,"{'alpha': 3.307974757919361, 'fit_intercept': True, 'l1_ratio': 0.7719119965445767, 'loss': 'log', 'penalty': 'elasticnet', 'random_state': 0}",58,1.0383569868281484
-0.776604454951797,"{'alpha': 28.095245874698314, 'fit_intercept': True, 'l1_ratio': 0.5803298818535045, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",59,0.6239257738925517
-0.5,"{'alpha': 8.682456278136108, 'fit_intercept': False, 'l1_ratio': 0.4402108998297215, 'loss': 'log', 'penalty': 'l1', 'random_state': 0}",60,0.9969218885526061
-0.7764192314276729,"{'alpha': 42.13544945775948, 'fit_intercept': True, 'l1_ratio': 0.3639606392282335, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",61,0.6121573457494378
-0.5420720271497896,"{'alpha': 84.53854308514516, 'fit_intercept': True, 'l1_ratio': 0.16808745852838247, 'loss': 'log', 'penalty': 'none', 'random_state': 0}",62,0.6307951561175287
-0.7766879482533224,"{'alpha': 24.346172468758663, 'fit_intercept': True, 'l1_ratio': 0.11142487171857546, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",63,0.6192138739861548
-0.7763603162280608,"{'alpha': 50.86604257043426, 'fit_intercept': False, 'l1_ratio': 0.23271227906922173, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",64,0.8044859301298857
-0.5,"{'alpha': 19.577332198986852, 'fit_intercept': True, 'l1_ratio': 0.30521691745167256, 'loss': 'log', 'penalty': 'elasticnet', 'random_state': 0}",65,0.9186084060929716
-0.7893524750888259,"{'alpha': 0.4425567525938644, 'fit_intercept': True, 'l1_ratio': 0.4033986824393678, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",66,0.6499892487190664
-0.7802587873117701,"{'alpha': 3.0887889442486425, 'fit_intercept': True, 'l1_ratio': 0.45832801903207215, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",67,0.6332725239917636
-0.7773270131554874,"{'alpha': 11.844383899756465, 'fit_intercept': True, 'l1_ratio': 0.4128662031829911, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",68,0.6118011358194053
-0.7770827150343909,"{'alpha': 14.794412243965919, 'fit_intercept': True, 'l1_ratio': 0.2551773649150347, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",69,0.6333155920729041
-0.7778952785479527,"{'alpha': 8.0066192650978, 'fit_intercept': True, 'l1_ratio': 0.5715188522249546, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",70,0.638263788074255
-0.7801520507116162,"{'alpha': 3.189868521739321, 'fit_intercept': True, 'l1_ratio': 0.6039651025584102, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",71,0.5870289416052401
-0.7889019643397426,"{'alpha': 0.4821738551898277, 'fit_intercept': True, 'l1_ratio': 0.3615147548114466, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",72,0.8709840010851622
-0.7773250128320782,"{'alpha': 11.86466765759619, 'fit_intercept': True, 'l1_ratio': 0.36098416225421026, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",73,0.8378269081003964
-0.7917448097058613,"{'alpha': 0.2781703161344111, 'fit_intercept': True, 'l1_ratio': 0.5178026942382987, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",74,0.6407746789045632
-0.7765716658565461,"{'alpha': 29.858441313292712, 'fit_intercept': True, 'l1_ratio': 0.5140475827960095, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",75,0.6519013457000256
-0.6011495083235349,"{'alpha': 24.722270951214238, 'fit_intercept': True, 'l1_ratio': 0.6842847734450268, 'loss': 'log', 'penalty': 'none', 'random_state': 0}",76,0.6880950457416475
-0.7769629293181407,"{'alpha': 16.80874919733631, 'fit_intercept': True, 'l1_ratio': 0.6269993859908647, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",77,0.6579769379459321
-0.5,"{'alpha': 9.317019278092063, 'fit_intercept': True, 'l1_ratio': 0.5381984303449642, 'loss': 'log', 'penalty': 'l1', 'random_state': 0}",78,0.9701667493209243
-0.7763157286958504,"{'alpha': 58.09635286688599, 'fit_intercept': True, 'l1_ratio': 0.4175233565712263, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",79,0.6671820487827063
-0.7764807213137364,"{'alpha': 36.081818278145924, 'fit_intercept': True, 'l1_ratio': 0.48590721164934725, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",80,1.0024461629800498
-0.5,"{'alpha': 6.825323251826222, 'fit_intercept': False, 'l1_ratio': 0.3806454674360311, 'loss': 'log', 'penalty': 'elasticnet', 'random_state': 0}",81,1.2491741334088147
-0.776835662525897,"{'alpha': 19.6047699662498, 'fit_intercept': True, 'l1_ratio': 0.17940746182161627, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",82,0.6586029129102826
-0.7731734746519446,"{'alpha': 0.3227283534097093, 'fit_intercept': True, 'l1_ratio': 0.46728125502387585, 'loss': 'log', 'penalty': 'none', 'random_state': 0}",83,0.7723407088778913
-0.5,"{'alpha': 13.6470533804871, 'fit_intercept': True, 'l1_ratio': 0.8446596084841769, 'loss': 'log', 'penalty': 'l1', 'random_state': 0}",84,1.0915873036719859
-0.7765328995035926,"{'alpha': 32.25363318766908, 'fit_intercept': True, 'l1_ratio': 0.2614919778750143, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",85,0.8751241471618414
-0.7767615226875717,"{'alpha': 22.194447018876613, 'fit_intercept': False, 'l1_ratio': 0.29178355581116894, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",86,0.7935254327021539
-0.5,"{'alpha': 4.988632944380233, 'fit_intercept': True, 'l1_ratio': 0.33841913444251526, 'loss': 'log', 'penalty': 'elasticnet', 'random_state': 0}",87,1.415390629786998
-0.7762797461488891,"{'alpha': 66.88363181939374, 'fit_intercept': True, 'l1_ratio': 0.7636652332616687, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",88,0.9241403862833977
-0.6619845245012614,"{'alpha': 10.231573998723908, 'fit_intercept': True, 'l1_ratio': 0.4249836749176749, 'loss': 'log', 'penalty': 'none', 'random_state': 0}",89,0.6985512720420957
-0.7770445631490145,"{'alpha': 15.704846358720236, 'fit_intercept': False, 'l1_ratio': 0.6887974819696998, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",90,0.9341629692353308
-0.5,"{'alpha': 98.58729854520855, 'fit_intercept': True, 'l1_ratio': 0.5486742968793631, 'loss': 'log', 'penalty': 'l1', 'random_state': 0}",91,1.1735492870211601
-0.7762539055915985,"{'alpha': 74.93502662712638, 'fit_intercept': True, 'l1_ratio': 0.621755543436441, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",92,0.8626901740208268
-0.7764548104951128,"{'alpha': 38.34019964778874, 'fit_intercept': True, 'l1_ratio': 0.5041290779648828, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",93,0.8642616039142013
-0.5,"{'alpha': 46.850692625945655, 'fit_intercept': True, 'l1_ratio': 0.24156220764678504, 'loss': 'log', 'penalty': 'elasticnet', 'random_state': 0}",94,1.3867505681701005
-0.7811685846311913,"{'alpha': 2.4453401743986953, 'fit_intercept': False, 'l1_ratio': 0.3177258334411147, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",95,0.7311007529497147
-0.5518396977835535,"{'alpha': 63.29954371210735, 'fit_intercept': True, 'l1_ratio': 0.3841250373812864, 'loss': 'log', 'penalty': 'none', 'random_state': 0}",96,0.6280972119420767
-0.5,"{'alpha': 81.57771271647661, 'fit_intercept': True, 'l1_ratio': 0.5770926268155135, 'loss': 'log', 'penalty': 'l1', 'random_state': 0}",97,0.9292318150401115
-0.7766401158267471,"{'alpha': 26.34810364136118, 'fit_intercept': True, 'l1_ratio': 0.6652851404101578, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",98,0.6374314711429179
-0.7768688492805678,"{'alpha': 18.78791272520558, 'fit_intercept': True, 'l1_ratio': 0.7237225899929198, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",99,0.6386465919204056
-0.7791557535193756,"{'alpha': 4.560786338429734, 'fit_intercept': False, 'l1_ratio': 0.5296844742535289, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",100,0.6105339471250772
-0.5,"{'alpha': 21.27144427565025, 'fit_intercept': True, 'l1_ratio': 0.10336452524827566, 'loss': 'log', 'penalty': 'l1', 'random_state': 0}",101,1.2203958961181343
-0.5,"{'alpha': 39.57486459413598, 'fit_intercept': False, 'l1_ratio': 0.41681460578563134, 'loss': 'log', 'penalty': 'l1', 'random_state': 0}",102,1.1938610058277845
-0.5,"{'alpha': 83.76874635211783, 'fit_intercept': True, 'l1_ratio': 0.7344127193008814, 'loss': 'log', 'penalty': 'l1', 'random_state': 0}",103,1.1297281146980822
-0.5,"{'alpha': 67.50904833581748, 'fit_intercept': True, 'l1_ratio': 0.348455853084204, 'loss': 'log', 'penalty': 'l1', 'random_state': 0}",104,0.9297732962295413
-0.7762868302116408,"{'alpha': 66.13073603840525, 'fit_intercept': False, 'l1_ratio': 0.8993400673621746, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",105,0.5637423708103597
-0.5398591968747933,"{'alpha': 91.20520645211057, 'fit_intercept': True, 'l1_ratio': 0.7836667091704924, 'loss': 'log', 'penalty': 'none', 'random_state': 0}",106,0.5550048798322678
-0.7762254984665915,"{'alpha': 88.178708530108, 'fit_intercept': False, 'l1_ratio': 0.10887040785379432, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",107,0.5475231860764325
-0.5,"{'alpha': 2.0754395959853422, 'fit_intercept': False, 'l1_ratio': 0.20676359547803225, 'loss': 'log', 'penalty': 'elasticnet', 'random_state': 0}",108,0.9326951182447374
-0.5,"{'alpha': 11.266933649320814, 'fit_intercept': False, 'l1_ratio': 0.4182161760413634, 'loss': 'log', 'penalty': 'elasticnet', 'random_state': 0}",109,0.9056946500204504
-0.5,"{'alpha': 42.942670401851586, 'fit_intercept': True, 'l1_ratio': 0.488071414525619, 'loss': 'log', 'penalty': 'l1', 'random_state': 0}",110,0.922428288962692
-0.5427117667975728,"{'alpha': 83.61491786466122, 'fit_intercept': False, 'l1_ratio': 0.41257691962535237, 'loss': 'log', 'penalty': 'none', 'random_state': 0}",111,0.5534824137575924
-0.5490731189740709,"{'alpha': 69.02975757171392, 'fit_intercept': False, 'l1_ratio': 0.09276786144864568, 'loss': 'log', 'penalty': 'none', 'random_state': 0}",112,0.6435490781441331
-0.6221936277789892,"{'alpha': 18.63771377970244, 'fit_intercept': False, 'l1_ratio': 0.3624489938760932, 'loss': 'log', 'penalty': 'none', 'random_state': 0}",113,0.5842590099200606
-0.5,"{'alpha': 95.86581614359072, 'fit_intercept': True, 'l1_ratio': 0.008847214800788428, 'loss': 'log', 'penalty': 'elasticnet', 'random_state': 0}",114,0.9288392150774598
-0.5,"{'alpha': 4.409050511886758, 'fit_intercept': False, 'l1_ratio': 0.9803641295387093, 'loss': 'log', 'penalty': 'l1', 'random_state': 0}",115,0.992421911098063
-0.7763133961165181,"{'alpha': 59.58337456498794, 'fit_intercept': False, 'l1_ratio': 0.24897289932647382, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",116,0.5800219913944602
-0.5,"{'alpha': 14.17252413991112, 'fit_intercept': False, 'l1_ratio': 0.1949917009583907, 'loss': 'log', 'penalty': 'elasticnet', 'random_state': 0}",117,0.9875427880324423
-0.557431155840927,"{'alpha': 55.75050521317007, 'fit_intercept': False, 'l1_ratio': 0.08969230323964339, 'loss': 'log', 'penalty': 'none', 'random_state': 0}",118,0.7149254148826003
-0.5,"{'alpha': 21.62867829233479, 'fit_intercept': False, 'l1_ratio': 0.8905151385807681, 'loss': 'log', 'penalty': 'l1', 'random_state': 0}",119,1.0611541750840843
-0.5,"{'alpha': 35.23549768649248, 'fit_intercept': False, 'l1_ratio': 0.9988856138614548, 'loss': 'log', 'penalty': 'l1', 'random_state': 0}",120,0.9093574238941073
-0.7763050203998549,"{'alpha': 61.56889194512076, 'fit_intercept': False, 'l1_ratio': 0.6011785296544012, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",121,0.5659136651083827
-0.7763390026514149,"{'alpha': 54.44633474737147, 'fit_intercept': False, 'l1_ratio': 0.6243960009423946, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",122,0.5665294188074768
-0.776366662246732,"{'alpha': 49.862655788298085, 'fit_intercept': False, 'l1_ratio': 0.5858211458269454, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",123,0.6044157221913338
-0.7763827410454759,"{'alpha': 47.5652728791686, 'fit_intercept': False, 'l1_ratio': 0.6148388574412299, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",124,0.5638075028546154
-0.7765503242796962,"{'alpha': 31.79918820497617, 'fit_intercept': False, 'l1_ratio': 0.6318423302732391, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",125,0.5831027389504015
-0.7765387903040063,"{'alpha': 32.53861426057215, 'fit_intercept': False, 'l1_ratio': 0.7175014859102914, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",126,0.6298870388418436
-0.7765965831347874,"{'alpha': 29.064731984948857, 'fit_intercept': False, 'l1_ratio': 0.7263500922249781, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",127,0.6614521429874003
-0.7766144748513739,"{'alpha': 28.120921297153185, 'fit_intercept': False, 'l1_ratio': 0.8294756849078155, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",128,0.6021346212364733
-0.7766268270261992,"{'alpha': 26.961574892234488, 'fit_intercept': True, 'l1_ratio': 0.8682129460532022, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",129,0.6713182092644274
-0.7766482867735656,"{'alpha': 25.987382721530825, 'fit_intercept': True, 'l1_ratio': 0.8644280061782956, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",130,0.7353287651203573
-0.7767106304475574,"{'alpha': 23.464204613946706, 'fit_intercept': True, 'l1_ratio': 0.9290172972553553, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",131,0.7605620888061821
-0.7775119157418026,"{'alpha': 10.277170730579515, 'fit_intercept': True, 'l1_ratio': 0.9841407727594942, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",132,0.7864453098736703
-0.7780141468752744,"{'alpha': 7.483583569562468, 'fit_intercept': True, 'l1_ratio': 0.9677957557279686, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",133,0.7435957100242376
-0.7773238664166304,"{'alpha': 11.876668800155773, 'fit_intercept': True, 'l1_ratio': 0.9603862542913182, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",134,0.6719925804063678
-0.5,"{'alpha': 5.174843134908606, 'fit_intercept': True, 'l1_ratio': 0.7849215369279302, 'loss': 'log', 'penalty': 'elasticnet', 'random_state': 0}",135,1.0296533601358533
-0.7764461657174148,"{'alpha': 39.22700344541883, 'fit_intercept': True, 'l1_ratio': 0.9980890537757665, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",136,0.6139676161110401
-0.7854746547128777,"{'alpha': 0.9349904902157906, 'fit_intercept': True, 'l1_ratio': 0.7826862611453215, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",137,0.7202367749996483
-0.7320323411678233,"{'alpha': 1.9074935680984568, 'fit_intercept': True, 'l1_ratio': 0.516313776778436, 'loss': 'log', 'penalty': 'none', 'random_state': 0}",138,0.6456541628576815
-0.5,"{'alpha': 8.119678372053855, 'fit_intercept': True, 'l1_ratio': 0.6874305108927097, 'loss': 'log', 'penalty': 'elasticnet', 'random_state': 0}",139,1.1002978319302201
-0.5,"{'alpha': 76.4818552499337, 'fit_intercept': True, 'l1_ratio': 0.7975180738412744, 'loss': 'log', 'penalty': 'l1', 'random_state': 0}",140,1.129790356848389
-0.7769582853493059,"{'alpha': 16.903445028543317, 'fit_intercept': True, 'l1_ratio': 0.5312182194137867, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",141,0.5857008029706776
-0.7764231385287512,"{'alpha': 41.72674871979259, 'fit_intercept': True, 'l1_ratio': 0.9208042759801296, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",142,0.6935483510605991
-0.7369648612771564,"{'alpha': 1.5802425955624937, 'fit_intercept': True, 'l1_ratio': 0.8369189705900055, 'loss': 'log', 'penalty': 'none', 'random_state': 0}",143,0.6853438811376691
-0.5,"{'alpha': 17.31439584251492, 'fit_intercept': True, 'l1_ratio': 0.678381589642588, 'loss': 'log', 'penalty': 'elasticnet', 'random_state': 0}",144,1.1029961570166051
-0.5,"{'alpha': 76.15041438202945, 'fit_intercept': True, 'l1_ratio': 0.4583030116104514, 'loss': 'log', 'penalty': 'l1', 'random_state': 0}",145,1.016580528113991
